date,value,id,state
2019-11-01,1707.4,OKNA,OK
2019-12-01,1705.7,OKNA,OK
2020-01-01,1704.2,OKNA,OK
2020-02-01,1702.8,OKNA,OK
2020-03-01,1693.1,OKNA,OK
2020-04-01,1533.8,OKNA,OK
2020-05-01,1566.3,OKNA,OK
2020-06-01,1601.8,OKNA,OK
2020-07-01,1607.9,OKNA,OK
2020-08-01,1614.6,OKNA,OK
2020-09-01,1619.0,OKNA,OK
2020-10-01,1625.6,OKNA,OK
2020-11-01,1627.8,OKNA,OK
2020-12-01,1630.8,OKNA,OK
2021-01-01,1631.6,OKNA,OK
2021-02-01,1620.7,OKNA,OK
2021-03-01,1639.1,OKNA,OK
2021-04-01,1638.1,OKNA,OK
2021-05-01,1641.6,OKNA,OK
2021-06-01,1649.1,OKNA,OK
2021-07-01,1654.1,OKNA,OK
2021-08-01,1654.1,OKNA,OK
2021-09-01,1655.1,OKNA,OK
2021-10-01,1669.1,OKNA,OK
2021-11-01,1670.6,OKNA,OK
2021-12-01,1676.2,OKNA,OK
2022-01-01,1677.9,OKNA,OK
2022-02-01,1683.4,OKNA,OK
2022-03-01,1685.0,OKNA,OK
2022-04-01,1693.2,OKNA,OK
2022-05-01,1697.6,OKNA,OK
2022-06-01,1694.4,OKNA,OK
2022-07-01,1711.8,OKNA,OK
2022-08-01,1713.8,OKNA,OK
2022-09-01,1722.2,OKNA,OK
2022-10-01,1724.0,OKNA,OK
2022-11-01,1727.5,OKNA,OK
2022-12-01,1731.4,OKNA,OK
2023-01-01,1745.6,OKNA,OK
2023-02-01,1746.5,OKNA,OK
2023-03-01,1749.7,OKNA,OK
2023-04-01,1753.0,OKNA,OK
2023-05-01,1754.0,OKNA,OK
2023-06-01,1758.4,OKNA,OK
2023-07-01,1753.5,OKNA,OK
2023-08-01,1759.0,OKNA,OK
2023-09-01,1763.8,OKNA,OK
2023-10-01,1766.8,OKNA,OK
2023-11-01,1767.7,OKNA,OK
2023-12-01,1768.9,OKNA,OK
2024-01-01,1767.7,OKNA,OK
2024-02-01,1774.8,OKNA,OK
2024-03-01,1779.4,OKNA,OK
2024-04-01,1776.3,OKNA,OK
2024-05-01,1777.0,OKNA,OK
2024-06-01,1771.3,OKNA,OK
2024-07-01,1774.4,OKNA,OK
2024-08-01,1778.9,OKNA,OK
2024-09-01,1780.3,OKNA,OK
2024-10-01,1785.2,OKNA,OK
2024-11-01,1788.9,OKNA,OK
2024-12-01,1792.3,OKNA,OK
2025-01-01,1794.8,OKNA,OK
2025-02-01,1797.6,OKNA,OK
2025-03-01,1797.8,OKNA,OK
2025-04-01,1801.3,OKNA,OK
2025-05-01,1802.6,OKNA,OK
2025-06-01,1802.8,OKNA,OK
2025-07-01,1800.2,OKNA,OK
1990-01-01,1246.3,ORNA,OR
1990-02-01,1242.7,ORNA,OR
1990-03-01,1248.9,ORNA,OR
1990-04-01,1255.3,ORNA,OR
1990-05-01,1258.3,ORNA,OR
1990-06-01,1261.0,ORNA,OR
1990-07-01,1262.0,ORNA,OR
1990-08-01,1271.0,ORNA,OR
1990-09-01,1261.8,ORNA,OR
1990-10-01,1258.7,ORNA,OR
1990-11-01,1261.1,ORNA,OR
1990-12-01,1259.1,ORNA,OR
1991-01-01,1253.9,ORNA,OR
1991-02-01,1254.1,ORNA,OR
1991-03-01,1252.3,ORNA,OR
1991-04-01,1249.5,ORNA,OR
1991-05-01,1249.4,ORNA,OR
1991-06-01,1253.5,ORNA,OR
1991-07-01,1253.8,ORNA,OR
1991-08-01,1255.6,ORNA,OR
1991-09-01,1257.3,ORNA,OR
1991-10-01,1263.0,ORNA,OR
1991-11-01,1258.9,ORNA,OR
1991-12-01,1259.8,ORNA,OR
1992-01-01,1264.0,ORNA,OR
1992-02-01,1265.3,ORNA,OR
1992-03-01,1265.6,ORNA,OR
1992-04-01,1271.1,ORNA,OR
1992-05-01,1276.1,ORNA,OR
1992-06-01,1276.1,ORNA,OR
1992-07-01,1282.9,ORNA,OR
1992-08-01,1282.2,ORNA,OR
1992-09-01,1282.7,ORNA,OR
1992-10-01,1286.2,ORNA,OR
1992-11-01,1290.2,ORNA,OR
1992-12-01,1287.9,ORNA,OR
1993-01-01,1292.7,ORNA,OR
1993-02-01,1301.0,ORNA,OR
1993-03-01,1305.8,ORNA,OR
1993-04-01,1308.3,ORNA,OR
1993-05-01,1310.4,ORNA,OR
1993-06-01,1316.1,ORNA,OR
1993-07-01,1318.0,ORNA,OR
1993-08-01,1322.8,ORNA,OR
1993-09-01,1329.3,ORNA,OR
1993-10-01,1336.5,ORNA,OR
1993-11-01,1340.5,ORNA,OR
1993-12-01,1345.6,ORNA,OR
1994-01-01,1348.8,ORNA,OR
1994-02-01,1352.2,ORNA,OR
1994-03-01,1356.2,ORNA,OR
1994-04-01,1360.2,ORNA,OR
1994-05-01,1365.8,ORNA,OR
1994-06-01,1370.2,ORNA,OR
1994-07-01,1377.1,ORNA,OR
1994-08-01,1381.8,ORNA,OR
1994-09-01,1386.6,ORNA,OR
1994-10-01,1390.5,ORNA,OR
1994-11-01,1399.4,ORNA,OR
1994-12-01,1402.1,ORNA,OR
1995-01-01,1405.0,ORNA,OR
1995-02-01,1409.5,ORNA,OR
1995-03-01,1414.4,ORNA,OR
1995-04-01,1414.3,ORNA,OR
1995-05-01,1418.6,ORNA,OR
1995-06-01,1425.4,ORNA,OR
1995-07-01,1429.0,ORNA,OR
1995-08-01,1438.8,ORNA,OR
1995-09-01,1447.8,ORNA,OR
1995-10-01,1450.0,ORNA,OR
1995-11-01,1452.8,ORNA,OR
1995-12-01,1458.3,ORNA,OR
1996-01-01,1467.3,ORNA,OR
1996-02-01,1465.3,ORNA,OR
1996-03-01,1470.0,ORNA,OR
1996-04-01,1472.7,ORNA,OR
1996-05-01,1477.2,ORNA,OR
1996-06-01,1481.7,ORNA,OR
1996-07-01,1487.1,ORNA,OR
1996-08-01,1492.7,ORNA,OR
1996-09-01,1498.8,ORNA,OR
1996-10-01,1504.4,ORNA,OR
1996-11-01,1514.4,ORNA,OR
1996-12-01,1512.6,ORNA,OR
1997-01-01,1519.4,ORNA,OR
1997-02-01,1524.0,ORNA,OR
1997-03-01,1527.6,ORNA,OR
1997-04-01,1533.2,ORNA,OR
1997-05-01,1539.1,ORNA,OR
1997-06-01,1539.9,ORNA,OR
1997-07-01,1541.8,ORNA,OR
1997-08-01,1540.5,ORNA,OR
1997-09-01,1544.1,ORNA,OR
1997-10-01,1548.6,ORNA,OR
1997-11-01,1550.2,ORNA,OR
1997-12-01,1556.0,ORNA,OR
1998-01-01,1554.8,ORNA,OR
1998-02-01,1559.7,ORNA,OR
1998-03-01,1560.5,ORNA,OR
1998-04-01,1561.7,ORNA,OR
1998-05-01,1565.7,ORNA,OR
1998-06-01,1566.3,ORNA,OR
1998-07-01,1559.2,ORNA,OR
1998-08-01,1565.0,ORNA,OR
1998-09-01,1567.3,ORNA,OR
1998-10-01,1565.6,ORNA,OR
1998-11-01,1570.3,ORNA,OR
1998-12-01,1571.1,ORNA,OR
1999-01-01,1573.8,ORNA,OR
1999-02-01,1574.8,ORNA,OR
1999-03-01,1579.8,ORNA,OR
1999-04-01,1581.3,ORNA,OR
1999-05-01,1579.0,ORNA,OR
1999-06-01,1580.8,ORNA,OR
1999-07-01,1589.2,ORNA,OR
1999-08-01,1589.2,ORNA,OR
1999-09-01,1592.2,ORNA,OR
1999-10-01,1598.3,ORNA,OR
1999-11-01,1603.4,ORNA,OR
1999-12-01,1606.0,ORNA,OR
2000-01-01,1605.5,ORNA,OR
2000-02-01,1608.1,ORNA,OR
2000-03-01,1610.3,ORNA,OR
2000-04-01,1614.2,ORNA,OR
2000-05-01,1620.4,ORNA,OR
2000-06-01,1621.9,ORNA,OR
2000-07-01,1620.9,ORNA,OR
2000-08-01,1621.2,ORNA,OR
2000-09-01,1625.1,ORNA,OR
2000-10-01,1625.4,ORNA,OR
2000-11-01,1632.7,ORNA,OR
2000-12-01,1632.6,ORNA,OR
2001-01-01,1631.0,ORNA,OR
2001-02-01,1628.6,ORNA,OR
2001-03-01,1624.0,ORNA,OR
2001-04-01,1618.0,ORNA,OR
2001-05-01,1614.7,ORNA,OR
2001-06-01,1613.3,ORNA,OR
2001-07-01,1604.6,ORNA,OR
2001-08-01,1599.7,ORNA,OR
2001-09-01,1596.4,ORNA,OR
2001-10-01,1591.8,ORNA,OR
2001-11-01,1586.3,ORNA,OR
2001-12-01,1584.2,ORNA,OR
2002-01-01,1584.7,ORNA,OR
2002-02-01,1584.8,ORNA,OR
2002-03-01,1583.9,ORNA,OR
2002-04-01,1586.2,ORNA,OR
2002-05-01,1586.8,ORNA,OR
2002-06-01,1587.9,ORNA,OR
2002-07-01,1591.7,ORNA,OR
2002-08-01,1591.7,ORNA,OR
2002-09-01,1590.8,ORNA,OR
2002-10-01,1589.5,ORNA,OR
2002-11-01,1587.4,ORNA,OR
2002-12-01,1584.3,ORNA,OR
2003-01-01,1588.1,ORNA,OR
2003-02-01,1583.3,ORNA,OR
2003-03-01,1578.4,ORNA,OR
2003-04-01,1571.6,ORNA,OR
2003-05-01,1569.3,ORNA,OR
2003-06-01,1568.5,ORNA,OR
2003-07-01,1568.9,ORNA,OR
2003-08-01,1571.6,ORNA,OR
2003-09-01,1573.7,ORNA,OR
2003-10-01,1579.3,ORNA,OR
2003-11-01,1580.0,ORNA,OR
2003-12-01,1584.9,ORNA,OR
2004-01-01,1577.0,ORNA,OR
2004-02-01,1583.9,ORNA,OR
2004-03-01,1591.5,ORNA,OR
2004-04-01,1598.6,ORNA,OR
2004-05-01,1602.3,ORNA,OR
2004-06-01,1608.2,ORNA,OR
2004-07-01,1613.5,ORNA,OR
2004-08-01,1618.1,ORNA,OR
2004-09-01,1621.4,ORNA,OR
2004-10-01,1626.4,ORNA,OR
2004-11-01,1628.2,ORNA,OR
2004-12-01,1631.9,ORNA,OR
2005-01-01,1636.5,ORNA,OR
2005-02-01,1639.5,ORNA,OR
2005-03-01,1645.1,ORNA,OR
2005-04-01,1646.9,ORNA,OR
2005-05-01,1648.5,ORNA,OR
2005-06-01,1651.9,ORNA,OR
2005-07-01,1660.0,ORNA,OR
2005-08-01,1662.1,ORNA,OR
2005-09-01,1666.9,ORNA,OR
2005-10-01,1668.1,ORNA,OR
2005-11-01,1676.9,ORNA,OR
2005-12-01,1682.4,ORNA,OR
2006-01-01,1685.8,ORNA,OR
2006-02-01,1692.2,ORNA,OR
2006-03-01,1695.1,ORNA,OR
2006-04-01,1700.0,ORNA,OR
2006-05-01,1704.2,ORNA,OR
2006-06-01,1707.1,ORNA,OR
2006-07-01,1709.0,ORNA,OR
2006-08-01,1710.7,ORNA,OR
2006-09-01,1714.2,ORNA,OR
2006-10-01,1716.9,ORNA,OR
2006-11-01,1721.0,ORNA,OR
2006-12-01,1724.3,ORNA,OR
2007-01-01,1725.9,ORNA,OR
2007-02-01,1730.7,ORNA,OR
2007-03-01,1735.2,ORNA,OR
2007-04-01,1730.7,ORNA,OR
2007-05-01,1733.1,ORNA,OR
2007-06-01,1733.6,ORNA,OR
2007-07-01,1732.9,ORNA,OR
2007-08-01,1735.7,ORNA,OR
2007-09-01,1734.8,ORNA,OR
2007-10-01,1738.8,ORNA,OR
2007-11-01,1739.7,ORNA,OR
2007-12-01,1741.2,ORNA,OR
2008-01-01,1739.0,ORNA,OR
2008-02-01,1739.4,ORNA,OR
2008-03-01,1738.4,ORNA,OR
2008-04-01,1736.8,ORNA,OR
2008-05-01,1732.3,ORNA,OR
2008-06-01,1728.6,ORNA,OR
2008-07-01,1726.7,ORNA,OR
2008-08-01,1721.2,ORNA,OR
2008-09-01,1718.2,ORNA,OR
2008-10-01,1706.0,ORNA,OR
2008-11-01,1691.7,ORNA,OR
2008-12-01,1674.7,ORNA,OR
2009-01-01,1659.3,ORNA,OR
2009-02-01,1644.8,ORNA,OR
2009-03-01,1629.1,ORNA,OR
2009-04-01,1619.1,ORNA,OR
2009-05-01,1615.8,ORNA,OR
2009-06-01,1610.7,ORNA,OR
2009-07-01,1610.4,ORNA,OR
2009-08-01,1603.8,ORNA,OR
2009-09-01,1602.6,ORNA,OR
2009-10-01,1598.2,ORNA,OR
2009-11-01,1596.5,ORNA,OR
2009-12-01,1595.4,ORNA,OR
2010-01-01,1594.8,ORNA,OR
2010-02-01,1594.0,ORNA,OR
2010-03-01,1596.1,ORNA,OR
2010-04-01,1601.0,ORNA,OR
2010-05-01,1607.5,ORNA,OR
2010-06-01,1610.4,ORNA,OR
2010-07-01,1604.2,ORNA,OR
2010-08-01,1608.8,ORNA,OR
2010-09-01,1605.4,ORNA,OR
2010-10-01,1613.6,ORNA,OR
2010-11-01,1613.6,ORNA,OR
2010-12-01,1611.9,ORNA,OR
2011-01-01,1618.3,ORNA,OR
2011-02-01,1618.9,ORNA,OR
2011-03-01,1620.6,ORNA,OR
2011-04-01,1621.4,ORNA,OR
2011-05-01,1619.9,ORNA,OR
2011-06-01,1621.3,ORNA,OR
2011-07-01,1624.3,ORNA,OR
2011-08-01,1625.1,ORNA,OR
2011-09-01,1627.8,ORNA,OR
2011-10-01,1626.9,ORNA,OR
2011-11-01,1629.4,ORNA,OR
2011-12-01,1631.1,ORNA,OR
2012-01-01,1634.3,ORNA,OR
2012-02-01,1636.1,ORNA,OR
2012-03-01,1637.3,ORNA,OR
2012-04-01,1637.8,ORNA,OR
2012-05-01,1640.5,ORNA,OR
2012-06-01,1641.2,ORNA,OR
2012-07-01,1644.6,ORNA,OR
2012-08-01,1648.1,ORNA,OR
2012-09-01,1648.7,ORNA,OR
2012-10-01,1652.9,ORNA,OR
2012-11-01,1653.2,ORNA,OR
2012-12-01,1655.4,ORNA,OR
2013-01-01,1659.1,ORNA,OR
2013-02-01,1663.2,ORNA,OR
2013-03-01,1665.6,ORNA,OR
2013-04-01,1670.8,ORNA,OR
2013-05-01,1673.7,ORNA,OR
2013-06-01,1676.2,ORNA,OR
2013-07-01,1678.6,ORNA,OR
2013-08-01,1683.4,ORNA,OR
2013-09-01,1691.3,ORNA,OR
2013-10-01,1692.9,ORNA,OR
2013-11-01,1697.3,ORNA,OR
2013-12-01,1701.1,ORNA,OR
2014-01-01,1706.5,ORNA,OR
2014-02-01,1704.6,ORNA,OR
2014-03-01,1711.7,ORNA,OR
2014-04-01,1716.8,ORNA,OR
2014-05-01,1719.9,ORNA,OR
2014-06-01,1725.8,ORNA,OR
2014-07-01,1727.6,ORNA,OR
2014-08-01,1731.1,ORNA,OR
2014-09-01,1738.0,ORNA,OR
2014-10-01,1742.5,ORNA,OR
2014-11-01,1748.8,ORNA,OR
2014-12-01,1756.7,ORNA,OR
2015-01-01,1759.6,ORNA,OR
2015-02-01,1766.1,ORNA,OR
2015-03-01,1768.9,ORNA,OR
2015-04-01,1777.3,ORNA,OR
2015-05-01,1783.8,ORNA,OR
2015-06-01,1789.3,ORNA,OR
2015-07-01,1789.1,ORNA,OR
2015-08-01,1795.9,ORNA,OR
2015-09-01,1798.5,ORNA,OR
2015-10-01,1807.1,ORNA,OR
2015-11-01,1810.8,ORNA,OR
2015-12-01,1817.2,ORNA,OR
2016-01-01,1819.8,ORNA,OR
2016-02-01,1828.2,ORNA,OR
2016-03-01,1832.4,ORNA,OR
2016-04-01,1835.7,ORNA,OR
2016-05-01,1837.8,ORNA,OR
2016-06-01,1840.2,ORNA,OR
2016-07-01,1844.8,ORNA,OR
2016-08-01,1848.7,ORNA,OR
2016-09-01,1854.4,ORNA,OR
2016-10-01,1858.3,ORNA,OR
2016-11-01,1864.7,ORNA,OR
2016-12-01,1863.3,ORNA,OR
2017-01-01,1854.2,ORNA,OR
2017-02-01,1870.0,ORNA,OR
2017-03-01,1876.0,ORNA,OR
2017-04-01,1880.9,ORNA,OR
2017-05-01,1884.2,ORNA,OR
2017-06-01,1891.1,ORNA,OR
2017-07-01,1892.8,ORNA,OR
2017-08-01,1894.6,ORNA,OR
2017-09-01,1897.1,ORNA,OR
2017-10-01,1896.5,ORNA,OR
2017-11-01,1899.1,ORNA,OR
2017-12-01,1903.1,ORNA,OR
2018-01-01,1908.5,ORNA,OR
2018-02-01,1912.7,ORNA,OR
2018-03-01,1916.8,ORNA,OR
2018-04-01,1915.7,ORNA,OR
2018-05-01,1920.3,ORNA,OR
2018-06-01,1923.8,ORNA,OR
2018-07-01,1919.9,ORNA,OR
2018-08-01,1923.5,ORNA,OR
2018-09-01,1930.7,ORNA,OR
2018-10-01,1932.2,ORNA,OR
2018-11-01,1935.7,ORNA,OR
2018-12-01,1938.0,ORNA,OR
2019-01-01,1944.4,ORNA,OR
2019-02-01,1938.7,ORNA,OR
2019-03-01,1942.0,ORNA,OR
2019-04-01,1947.9,ORNA,OR
2019-05-01,1950.2,ORNA,OR
2019-06-01,1951.9,ORNA,OR
2019-07-01,1956.1,ORNA,OR
2019-08-01,1960.1,ORNA,OR
2019-09-01,1961.6,ORNA,OR
2019-10-01,1964.7,ORNA,OR
2019-11-01,1967.5,ORNA,OR
2019-12-01,1969.2,ORNA,OR
2020-01-01,1969.6,ORNA,OR
2020-02-01,1969.2,ORNA,OR
2020-03-01,1953.9,ORNA,OR
2020-04-01,1687.0,ORNA,OR
2020-05-01,1706.8,ORNA,OR
2020-06-01,1764.3,ORNA,OR
2020-07-01,1794.0,ORNA,OR
2020-08-01,1812.1,ORNA,OR
2020-09-01,1822.1,ORNA,OR
2020-10-01,1832.3,ORNA,OR
2020-11-01,1838.4,ORNA,OR
2020-12-01,1817.0,ORNA,OR
2021-01-01,1816.9,ORNA,OR
2021-02-01,1827.3,ORNA,OR
2021-03-01,1852.7,ORNA,OR
2021-04-01,1859.5,ORNA,OR
2021-05-01,1862.6,ORNA,OR
2021-06-01,1867.7,ORNA,OR
2021-07-01,1895.6,ORNA,OR
2021-08-01,1895.1,ORNA,OR
2021-09-01,1893.2,ORNA,OR
2021-10-01,1907.8,ORNA,OR
2021-11-01,1913.1,ORNA,OR
2021-12-01,1918.7,ORNA,OR
2022-01-01,1919.6,ORNA,OR
2022-02-01,1927.1,ORNA,OR
2022-03-01,1935.0,ORNA,OR
2022-04-01,1937.4,ORNA,OR
2022-05-01,1938.6,ORNA,OR
2022-06-01,1936.8,ORNA,OR
2022-07-01,1962.4,ORNA,OR
2022-08-01,1964.0,ORNA,OR
2022-09-01,1963.0,ORNA,OR
2022-10-01,1961.5,ORNA,OR
2022-11-01,1959.7,ORNA,OR
2022-12-01,1966.5,ORNA,OR
2023-01-01,1983.1,ORNA,OR
2023-02-01,1981.9,ORNA,OR
2023-03-01,1982.7,ORNA,OR
2023-04-01,1983.6,ORNA,OR
2023-05-01,1987.0,ORNA,OR
2023-06-01,1992.6,ORNA,OR
2023-07-01,1985.4,ORNA,OR
2023-08-01,1986.8,ORNA,OR
2023-09-01,1991.5,ORNA,OR
2023-10-01,1987.1,ORNA,OR
2023-11-01,1987.4,ORNA,OR
2023-12-01,1988.2,ORNA,OR
2024-01-01,1980.1,ORNA,OR
2024-02-01,1984.6,ORNA,OR
2024-03-01,1987.4,ORNA,OR
2024-04-01,1991.4,ORNA,OR
2024-05-01,1991.3,ORNA,OR
2024-06-01,1992.5,ORNA,OR
2024-07-01,1991.7,ORNA,OR
2024-08-01,1995.3,ORNA,OR
2024-09-01,1997.2,ORNA,OR
2024-10-01,1997.0,ORNA,OR
2024-11-01,2001.7,ORNA,OR
2024-12-01,1999.7,ORNA,OR
2025-01-01,2003.2,ORNA,OR
2025-02-01,2004.8,ORNA,OR
2025-03-01,2011.0,ORNA,OR
2025-04-01,2012.0,ORNA,OR
2025-05-01,2009.9,ORNA,OR
2025-06-01,2001.3,ORNA,OR
2025-07-01,1998.6,ORNA,OR
1990-01-01,5193.1,PANA,PA
1990-02-01,5191.5,PANA,PA
1990-03-01,5197.3,PANA,PA
1990-04-01,5180.7,PANA,PA
1990-05-01,5180.6,PANA,PA
1990-06-01,5178.1,PANA,PA
1990-07-01,5178.3,PANA,PA
1990-08-01,5174.1,PANA,PA
1990-09-01,5171.3,PANA,PA
1990-10-01,5153.2,PANA,PA
1990-11-01,5144.9,PANA,PA
1990-12-01,5137.2,PANA,PA
1991-01-01,5135.2,PANA,PA
1991-02-01,5116.7,PANA,PA
1991-03-01,5106.8,PANA,PA
1991-04-01,5094.4,PANA,PA
1991-05-01,5081.4,PANA,PA
1991-06-01,5082.0,PANA,PA
1991-07-01,5065.7,PANA,PA
1991-08-01,5070.3,PANA,PA
1991-09-01,5073.2,PANA,PA
1991-10-01,5072.9,PANA,PA
1991-11-01,5075.0,PANA,PA
1991-12-01,5070.7,PANA,PA
1992-01-01,5075.3,PANA,PA
1992-02-01,5069.7,PANA,PA
1992-03-01,5064.1,PANA,PA
1992-04-01,5071.1,PANA,PA
1992-05-01,5079.8,PANA,PA
1992-06-01,5081.0,PANA,PA
1992-07-01,5082.1,PANA,PA
1992-08-01,5080.6,PANA,PA
1992-09-01,5074.9,PANA,PA
1992-10-01,5083.4,PANA,PA
1992-11-01,5081.7,PANA,PA
1992-12-01,5078.9,PANA,PA
1993-01-01,5107.0,PANA,PA
1993-02-01,5121.2,PANA,PA
1993-03-01,5094.2,PANA,PA
1993-04-01,5109.0,PANA,PA
1993-05-01,5116.8,PANA,PA
1993-06-01,5113.1,PANA,PA
1993-07-01,5124.0,PANA,PA
1993-08-01,5130.5,PANA,PA
1993-09-01,5129.4,PANA,PA
1993-10-01,5145.9,PANA,PA
1993-11-01,5147.5,PANA,PA
1993-12-01,5156.7,PANA,PA
1994-01-01,5139.4,PANA,PA
1994-02-01,5139.1,PANA,PA
1994-03-01,5156.3,PANA,PA
1994-04-01,5169.8,PANA,PA
1994-05-01,5184.9,PANA,PA
1994-06-01,5202.8,PANA,PA
1994-07-01,5207.5,PANA,PA
1994-08-01,5213.6,PANA,PA
1994-09-01,5224.7,PANA,PA
1994-10-01,5227.0,PANA,PA
1994-11-01,5235.5,PANA,PA
1994-12-01,5241.2,PANA,PA
1995-01-01,5240.8,PANA,PA
1995-02-01,5242.4,PANA,PA
1995-03-01,5252.7,PANA,PA
1995-04-01,5250.5,PANA,PA
1995-05-01,5247.6,PANA,PA
1995-06-01,5259.6,PANA,PA
1995-07-01,5241.4,PANA,PA
1995-08-01,5262.1,PANA,PA
1995-09-01,5268.7,PANA,PA
1995-10-01,5270.3,PANA,PA
1995-11-01,5269.2,PANA,PA
1995-12-01,5271.3,PANA,PA
1996-01-01,5223.1,PANA,PA
1996-02-01,5275.3,PANA,PA
1996-03-01,5282.0,PANA,PA
1996-04-01,5299.4,PANA,PA
1996-05-01,5306.0,PANA,PA
1996-06-01,5306.8,PANA,PA
1996-07-01,5315.1,PANA,PA
1996-08-01,5324.9,PANA,PA
1996-09-01,5328.6,PANA,PA
1996-10-01,5343.4,PANA,PA
1996-11-01,5353.4,PANA,PA
1996-12-01,5361.9,PANA,PA
1997-01-01,5370.7,PANA,PA
1997-02-01,5378.6,PANA,PA
1997-03-01,5381.5,PANA,PA
1997-04-01,5384.0,PANA,PA
1997-05-01,5390.8,PANA,PA
1997-06-01,5392.3,PANA,PA
1997-07-01,5412.5,PANA,PA
1997-08-01,5408.3,PANA,PA
1997-09-01,5432.6,PANA,PA
1997-10-01,5441.7,PANA,PA
1997-11-01,5455.5,PANA,PA
1997-12-01,5466.2,PANA,PA
1998-01-01,5468.0,PANA,PA
1998-02-01,5477.2,PANA,PA
1998-03-01,5474.9,PANA,PA
1998-04-01,5485.1,PANA,PA
1998-05-01,5502.1,PANA,PA
1998-06-01,5485.2,PANA,PA
1998-07-01,5487.4,PANA,PA
1998-08-01,5495.9,PANA,PA
1998-09-01,5501.8,PANA,PA
1998-10-01,5515.1,PANA,PA
1998-11-01,5529.0,PANA,PA
1998-12-01,5538.4,PANA,PA
1999-01-01,5537.5,PANA,PA
1999-02-01,5562.0,PANA,PA
1999-03-01,5563.5,PANA,PA
1999-04-01,5571.6,PANA,PA
1999-05-01,5576.4,PANA,PA
1999-06-01,5584.7,PANA,PA
1999-07-01,5597.8,PANA,PA
1999-08-01,5602.8,PANA,PA
1999-09-01,5594.0,PANA,PA
1999-10-01,5610.5,PANA,PA
1999-11-01,5618.5,PANA,PA
1999-12-01,5635.9,PANA,PA
2000-01-01,5653.2,PANA,PA
2000-02-01,5658.7,PANA,PA
2000-03-01,5677.0,PANA,PA
2000-04-01,5688.5,PANA,PA
2000-05-01,5697.2,PANA,PA
2000-06-01,5699.7,PANA,PA
2000-07-01,5710.6,PANA,PA
2000-08-01,5697.3,PANA,PA
2000-09-01,5712.0,PANA,PA
2000-10-01,5706.2,PANA,PA
2000-11-01,5712.3,PANA,PA
2000-12-01,5714.1,PANA,PA
2001-01-01,5717.4,PANA,PA
2001-02-01,5721.2,PANA,PA
2001-03-01,5716.5,PANA,PA
2001-04-01,5701.6,PANA,PA
2001-05-01,5695.2,PANA,PA
2001-06-01,5696.1,PANA,PA
2001-07-01,5677.6,PANA,PA
2001-08-01,5677.9,PANA,PA
2001-09-01,5670.2,PANA,PA
2001-10-01,5652.2,PANA,PA
2001-11-01,5648.1,PANA,PA
2001-12-01,5643.2,PANA,PA
2002-01-01,5654.0,PANA,PA
2002-02-01,5656.4,PANA,PA
2002-03-01,5654.4,PANA,PA
2002-04-01,5646.7,PANA,PA
2002-05-01,5646.8,PANA,PA
2002-06-01,5649.0,PANA,PA
2002-07-01,5640.3,PANA,PA
2002-08-01,5639.0,PANA,PA
2002-09-01,5640.9,PANA,PA
2002-10-01,5636.4,PANA,PA
2002-11-01,5631.5,PANA,PA
2002-12-01,5619.4,PANA,PA
2003-01-01,5624.5,PANA,PA
2003-02-01,5614.6,PANA,PA
2003-03-01,5611.2,PANA,PA
2003-04-01,5608.5,PANA,PA
2003-05-01,5612.2,PANA,PA
2003-06-01,5612.5,PANA,PA
2003-07-01,5601.1,PANA,PA
2003-08-01,5604.9,PANA,PA
2003-09-01,5608.1,PANA,PA
2003-10-01,5611.6,PANA,PA
2003-11-01,5617.5,PANA,PA
2003-12-01,5620.5,PANA,PA
2004-01-01,5610.1,PANA,PA
2004-02-01,5615.7,PANA,PA
2004-03-01,5626.1,PANA,PA
2004-04-01,5625.4,PANA,PA
2004-05-01,5636.7,PANA,PA
2004-06-01,5646.4,PANA,PA
2004-07-01,5645.0,PANA,PA
2004-08-01,5649.9,PANA,PA
2004-09-01,5656.1,PANA,PA
2004-10-01,5669.4,PANA,PA
2004-11-01,5672.3,PANA,PA
2004-12-01,5678.0,PANA,PA
2005-01-01,5675.0,PANA,PA
2005-02-01,5684.3,PANA,PA
2005-03-01,5674.8,PANA,PA
2005-04-01,5698.1,PANA,PA
2005-05-01,5699.8,PANA,PA
2005-06-01,5701.4,PANA,PA
2005-07-01,5715.6,PANA,PA
2005-08-01,5713.3,PANA,PA
2005-09-01,5719.2,PANA,PA
2005-10-01,5713.3,PANA,PA
2005-11-01,5720.8,PANA,PA
2005-12-01,5720.2,PANA,PA
2006-01-01,5729.3,PANA,PA
2006-02-01,5741.0,PANA,PA
2006-03-01,5748.3,PANA,PA
2006-04-01,5756.4,PANA,PA
2006-05-01,5754.7,PANA,PA
2006-06-01,5755.1,PANA,PA
2006-07-01,5754.8,PANA,PA
2006-08-01,5759.1,PANA,PA
2006-09-01,5764.6,PANA,PA
2006-10-01,5769.2,PANA,PA
2006-11-01,5772.3,PANA,PA
2006-12-01,5782.6,PANA,PA
2007-01-01,5787.4,PANA,PA
2007-02-01,5774.9,PANA,PA
2007-03-01,5791.0,PANA,PA
2007-04-01,5789.6,PANA,PA
2007-05-01,5797.2,PANA,PA
2007-06-01,5810.2,PANA,PA
2007-07-01,5809.8,PANA,PA
2007-08-01,5804.0,PANA,PA
2007-09-01,5800.2,PANA,PA
2007-10-01,5807.1,PANA,PA
